name;chrom;pos
IWB38907;7;46.6124
IWB38921;10;120.2886
IWB38940;14;60.6057
IWB38943;10;84.6303
IWB39015;14;36.446
IWB39039;1;4.4228
IWB39059;3;76.1529
IWB39070;14;47.7698
IWB39100;7;75.7406
IWB39117;13;42.0206
IWB39125;21;47.4959
IWB39151;8;8.152
IWB39179;21;75.823
IWB39181;13;60.5248
IWB39214;11;33.2257
IWB39215;2;96.0824
IWB39236;9;149.7605
IWB39248;1;89.9955
IWB39301;14;99.2082
IWB39337;4;8.6278
IWB39339;6;98.3515
IWB39370;9;93.6835
IWB39393;9;64.5279
IWB39412;12;108.8601
IWB39417;11;66.6324
IWB39421;8;16.485
IWB39426;7;177.6467
IWB39431;8;31.2385
IWB39434;12;36.97
IWB39446;12;31.8552
IWB39447;19;15.3426
IWB39466;14;42.5513
IWB39489;10;104.6156
IWB39492;14;18.6266
IWB39495;4;51.4106
IWB39507;13;57.6655
IWB39509;9;116.2685
IWB39510;21;76.2163
IWB39590;14;58.6426
IWB39592;3;84.7982
IWB39609;12;107.7262
IWB39614;7;74.3785
IWB39634;3;78.559
IWB39654;9;71.9171
IWB39657;2;34.3981
IWB39660;14;68.7802
IWB39681;2;56.6895
IWB39686;13;68.0187
IWB39750;5;78.8627
IWB39783;14;18.8161
IWB39802;13;66.5342
IWB39823;3;84.7982
IWB39827;14;39.8227
IWB39830;13;66.0206
IWB39857;2;83.5217
IWB39861;5;51.0557
IWB39889;2;55.5333
IWB39921;6;72.0802
IWB39942;8;56.4651
IWB40023;7;176.0196
IWB40040;8;58.6796
IWB40054;6;62.9154
IWB40103;10;68.7854
IWB40126;2;71.1985
IWB40130;1;87.0196
IWB40153;2;67.6716
IWB40167;8;37.0043
IWB40173;14;36.446
IWB40185;6;65.9584
IWB40192;10;34.5268
IWB40210;5;142.312
IWB40211;9;132.6422
IWB40231;14;61.7199
IWB40277;7;100.8196
IWB40291;1;48.969
IWB40299;6;26.0571
IWB40316;8;19.5443
IWB40331;13;17.4541
IWB40345;14;73.6273
IWB40369;12;58.7149
IWB40385;12;45.4576
IWB40418;3;120.0551
IWB40420;3;120.0551
IWB40456;9;243.8561
IWB40478;12;18.2036
IWB40524;10;54.2019
IWB40526;19;84.2642
IWB40572;9;65.6159
IWB40575;2;57.6294
IWB40587;13;115.4822
IWB40616;7;183.6302
IWB40695;20;82.9666
IWB40699;10;47.2706
IWB40700;10;81.4915
IWB40702;9;236.2608
IWB40703;6;40.095
IWB40736;3;106.9703
IWB40759;12;174.5591
IWB40809;9;81.942
IWB40845;12;72.7364
IWB40857;13;76.5701
IWB40874;7;43.8459
IWB40877;16;97.4005
IWB40883;5;59.2239
IWB40900;10;5.1042
IWB40901;14;47.9252
IWB40924;14;60.6057
IWB40926;12;109.7763
IWB40942;1;74.7825
IWB40957;19;16.8829
IWB40959;12;126.0079
IWB40963;3;71.6061
IWB40965;3;99.6764
IWB40975;1;74.3258
IWB40993;8;27.7799
IWB40999;12;39.702
IWB41022;10;114.0948
IWB41026;12;184.3449
IWB41047;10;54.2019
IWB41054;10;122.4091
IWB41089;4;101.9176
IWB41101;10;30.7887
IWB41102;3;36.8671
IWB41118;20;82.9666
IWB41127;8;56.4651
IWB41127;15;75.5227
IWB41148;10;73.7304
IWB41182;15;91.5308
IWB41217;13;115.1838
IWB41221;13;115.1838
IWB41234;9;179.9725
IWB41245;6;29.5742
IWB41254;8;8.152
IWB41261;14;22.189
IWB41262;14;50.6538
IWB41284;19;83.9261
IWB41287;5;102.5573
IWB41288;5;102.5573
IWB41295;16;43.5005
IWB41302;17;76.6582
IWB41306;8;8.152
IWB41346;20;72.5086
IWB41359;2;36.3516
IWB41378;8;36.8325
IWB41389;2;46.6843
IWB41410;10;78.2479
IWB41433;3;15.2444
IWB41452;14;36.446
IWB41453;14;36.446
IWB41457;21;76.2163
IWB41458;21;76.2163
IWB41467;12;178.162
IWB41467;19;89.5537
IWB41476;11;40.951
IWB41479;14;63.8422
IWB41483;14;63.9445
IWB41501;12;143.9404
IWB41521;16;97.4005
IWB41575;21;69.1462
IWB41585;6;61.2588
IWB41587;16;23.3285
IWB41619;13;115.4822
IWB41640;10;60.4251
IWB41644;9;45.1489
IWB41673;14;49.714
IWB41693;16;97.4005
IWB41711;19;111.373
IWB41712;3;35.7557
IWB41737;2;27.2492
IWB41742;3;62.544
IWB41760;4;94.1363
IWB41765;5;73.7332
IWB41774;8;8.152
IWB41848;19;66.66
IWB41866;13;46.081
IWB41868;10;68.7854
IWB41872;1;78.5947
IWB41880;7;183.1532
IWB41905;14;108.0156
IWB41940;7;32.0377
IWB41969;17;77.697
IWB42011;7;24.7822
IWB42023;11;62.1255
IWB42085;8;31.2385
IWB42091;4;58.6544
IWB42096;8;58.0946
IWB42115;6;57.7162
IWB42129;13;115.4822
IWB42133;7;42.9767
IWB42226;4;145.1236
IWB42331;8;47.8628
IWB42333;16;60.9627
IWB42348;14;49.714
IWB42411;2;115.7445
IWB42415;7;14.0658
IWB42446;10;43.0925
IWB42531;17;85.281
IWB42555;11;73.8752
IWB42559;10;80.2092
IWB42574;13;39.7694
IWB42599;6;57.7162
IWB42604;8;25.9137
IWB42659;1;20.6517
IWB42683;12;77.1116
IWB42703;14;106.7687
IWB42714;17;101.7636
IWB42785;1;3.9148
IWB42792;17;76.3181
IWB42855;12;138.3984
IWB42963;7;131.6066
IWB42989;1;86.1884
IWB42993;9;87.1921
IWB42994;13;54.8024
IWB43011;15;44.6554
IWB43042;2;37.5501
IWB43085;12;18.2364
IWB43096;1;57.2451
IWB43115;13;54.2019
IWB43117;13;52.1018
IWB43131;14;60.6057
IWB43152;2;114.7202
IWB43172;13;63.2557
IWB43184;10;84.6303
IWB43220;8;46.7162
IWB43225;2;103.6114
IWB43227;3;72.5597
IWB43259;15;4.752
IWB43262;5;73.1054
IWB43271;13;60.5248
IWB43273;9;66.4822
IWB43280;4;30.4116
IWB43285;6;46.9864
IWB43295;9;122.0733
IWB43312;16;34.4631
IWB43329;2;113.9599
IWB43339;12;120.2317
IWB43355;11;68.7323
IWB43360;11;29.9744
IWB43368;6;83.0801
IWB43381;11;40.3862
IWB43430;12;164.6254
IWB43448;9;125.0258
IWB43461;12;76.1791
IWB43464;9;226.8433
IWB43465;4;101.8462
IWB43474;7;105.8704
IWB43481;1;39.5077
IWB43491;1;51.1958
IWB43493;5;70.8577
IWB43499;6;5.7598
IWB43522;11;53.3092
IWB43528;12;48.699
IWB43541;19;86.3079
IWB43553;12;30.7953
IWB43573;9;64.5279
IWB43577;13;96.9251
IWB43584;3;17.2968
IWB43595;17;22.4027
IWB43608;7;32.0377
IWB43648;15;68.1605
IWB43657;4;70.7782
IWB43658;4;70.7782
IWB43659;4;70.7782
IWB43663;2;72.3759
IWB43664;2;51.9324
IWB43679;12;92.5299
IWB43688;14;38.8715
IWB43699;14;65.5476
IWB43700;12;107.0402
IWB43739;12;120.3961
IWB43741;5;136.9502
IWB43754;2;14.4878
IWB43797;9;235.1147
IWB43818;8;64.6636
IWB43831;3;141.5135
IWB43838;1;60.6623
IWB43845;13;71.5163
IWB43853;13;43.8601
IWB43857;8;58.0946
IWB43860;8;99.0636
IWB43862;10;52.488
IWB43871;14;73.1119
IWB43876;12;105.2736
IWB43894;6;61.2588
IWB43894;13;37.7449
IWB43896;20;72.5086
IWB43903;19;15.3426
IWB43909;9;42.8355
IWB43910;9;21.9987
IWB43934;9;162.1622
IWB43945;16;73.2288
IWB44000;14;64.3993
IWB44006;10;50.9332
IWB44011;5;172.8437
IWB44020;5;58.1629
IWB44025;13;51.7656
IWB44044;12;42.2614
IWB44046;1;22.74
IWB44058;11;36.1261
IWB44083;13;31.9281
IWB44099;3;130.1591
IWB44099;10;128.7873
IWB44140;21;27.7465
IWB44145;1;40.5749
IWB44150;13;77.7599
IWB44184;4;73.1849
IWB44193;2;3.9809
IWB44205;10;43.0925
IWB44213;11;74.1493
IWB44225;3;94.4034
IWB44230;13;42.9913
IWB44231;15;32.5057
IWB44232;15;32.5057
IWB44265;6;72.0802
IWB44270;13;6.2927
IWB44284;12;76.1791
IWB44316;9;114.6312
IWB44326;12;41.1029
IWB44327;4;70.7782
IWB44330;11;40.3862
IWB44356;11;43.5827
IWB44364;10;119.5636
IWB44372;3;53.9872
IWB44399;9;262.559
IWB44416;10;62.5791
IWB44417;9;176.1273
IWB44419;1;31.6318
IWB44431;12;96.0506
IWB44452;12;76.1791
IWB44469;5;75.9118
IWB44471;6;46.9864
IWB44485;1;48.8715
IWB44507;14;97.9121
IWB44542;14;18.6266
IWB44575;2;142.8881
IWB44589;16;60.9627
IWB44597;7;105.8704
IWB44603;5;61.7855
IWB44608;14;99.9055
IWB44618;9;90.0179
IWB44621;7;25.7256
IWB44633;9;26.1291
IWB44637;10;55.5974
IWB44658;4;148.7955
IWB44659;6;40.095
IWB44675;9;65.6159
IWB44679;12;195.5728
IWB44680;12;195.5728
IWB44754;20;82.9666
IWB44771;16;97.4005
IWB44791;7;65.6443
IWB44802;13;115.4822
IWB44832;14;56.9941
IWB44834;13;49.3936
IWB44835;13;49.3936
IWB44847;8;8.152
IWB44892;13;39.913
IWB44898;8;76.2834
IWB44899;8;84.9972
IWB44910;13;49.3936
IWB44918;1;62.4119
IWB44919;10;48.2009
IWB44948;12;45.3303
IWB44952;12;137.0591
IWB44953;21;107.0624
IWB44956;13;56.7024
IWB44959;6;43.4082
IWB44966;4;30.3545
IWB44967;7;105.8704
IWB44978;14;45.6627
IWB44980;7;73.0164
IWB44984;10;96.8209
IWB44985;2;37.3337
IWB44988;12;61.4839
IWB45006;14;108.0156
IWB45009;2;4.3558
IWB45010;9;42.8355
IWB45030;7;172.9298
IWB45033;12;39.3364
IWB45046;9;146.3802
IWB45056;12;41.8095
IWB45059;10;65.2192
IWB45070;5;51.0557
IWB45079;10;57.4748
IWB45087;9;138.0824
IWB45142;14;57.0244
IWB45148;6;131.1064
IWB45156;7;45.0754
IWB45168;13;54.9762
IWB45170;5;72.9045
IWB45183;1;112.2789
IWB45192;18;39.7757
IWB45213;8;51.3585
IWB45219;9;115.6083
IWB45248;5;57.265
IWB45289;7;119.772
IWB45294;13;33.3747
IWB45296;9;194.1278
IWB45296;12;58.0206
IWB45306;10;68.7854
IWB45315;16;60.9627
IWB45331;10;103.1321
IWB45351;17;76.9984
IWB45391;12;31.8552
IWB45400;14;87.3879
IWB45406;2;41.5787
IWB45407;8;26.3872
IWB45415;2;114.7202
IWB45420;2;70.6283
IWB45422;6;83.0801
IWB45436;9;215.7621
IWB45437;8;12.9568
IWB45445;2;41.5787
IWB45447;4;20.4805
IWB45478;15;46.3931
IWB45525;19;85.271
IWB45531;2;38.2893
IWB45532;7;111.112
IWB45559;12;72.9377
IWB45569;12;121.5792
IWB45589;12;135.1898
IWB45591;19;92.1158
IWB45595;10;69.2841
IWB45602;1;24.8693
IWB45623;15;25.6399
IWB45643;12;195.5728
IWB45656;4;4.6992
IWB45661;14;94.668
IWB45663;12;72.9746
IWB45668;19;44.1044
IWB45671;9;39.0695
IWB45712;12;76.1791
IWB45713;12;76.1791
IWB45716;10;44.1821
IWB45731;9;77.0088
IWB45790;3;76.3929
IWB45810;13;83.8486
IWB45811;1;39.2717
IWB45821;16;20.7557
IWB45848;4;20.4805
IWB45849;12;96.786
IWB45852;4;101.9176
IWB45853;4;30.6019
IWB45859;13;115.4822
IWB45871;14;64.3652
IWB45903;10;45.4099
IWB45905;9;131.8763
IWB45912;14;44.1544
IWB45920;13;48.1471
IWB45924;4;81.0946
IWB45933;9;180.3317
IWB45946;8;16.7728
IWB45948;12;110.3473
IWB45956;12;48.699
IWB45961;1;74.7825
IWB45966;9;134.4591
IWB45968;13;55.4937
IWB45971;3;35.8062
IWB45994;11;2.8126
IWB46003;15;45.4427
IWB46011;16;36.7549
IWB46022;9;277.1104
IWB46023;9;277.1104
IWB46028;6;125.6014
IWB46039;3;121.9748
IWB46046;14;52.7761
IWB46058;7;20.4098
IWB46065;9;236.2608
IWB46075;19;68.621
IWB46078;17;4.4217
IWB46081;13;62.2547
IWB46089;12;190.421
IWB46132;4;128.4957
IWB46138;15;44.6554
IWB46143;3;60.0054
IWB46152;14;44.882
IWB46162;7;184.5842
IWB46165;8;24.7113
IWB46187;8;70.9958
IWB46190;1;99.6518
IWB46204;8;8.152
IWB46209;12;91.0591
IWB46260;14;59.1163
IWB46298;9;201.8868
IWB46302;1;55.0696
IWB46338;15;44.6554
IWB46343;2;115.7445
IWB46347;8;75.0068
IWB46352;9;114.441
IWB46375;9;58.4274
IWB46391;13;63.996
IWB46410;5;129.0144
IWB46416;14;8.7922
IWB46437;3;82.7711
IWB46448;1;68.9641
IWB46450;3;67.9371
IWB46469;9;67.3589
IWB46475;5;61.7855
IWB46476;11;38.4947
IWB46493;7;106.6018
IWB46500;12;132.6592
IWB46507;20;2.2786
IWB46543;14;89.0478
IWB46550;16;45.9508
IWB46556;12;195.5728
IWB46563;12;73.254
IWB46567;10;149.0659
IWB46569;9;226.8433
IWB46583;2;28.9546
IWB46593;13;107.5842
IWB46622;7;168.621
IWB46624;13;75.9204
IWB46631;9;142.9364
IWB46663;2;46.6843
IWB46670;7;80.2826
IWB46683;14;36.446
IWB46684;4;20.4805
IWB46693;7;27.1565
IWB46709;12;76.1791
IWB46714;10;144.0622
IWB46717;1;61.1497
IWB46756;8;14.9902
IWB46770;7;116.7828
IWB46771;13;78.5758
IWB46772;16;60.9627
IWB46777;9;88.9246
IWB46782;12;45.3303
IWB46814;12;160.587
IWB46815;5;127.7524
IWB46832;9;65.6159
IWB46866;15;65.3802
IWB46872;1;52.1553
IWB46874;16;27.177
IWB46888;4;148.7955
IWB46924;13;67.7618
IWB46932;14;37.4162
IWB46934;4;25.6458
IWB46950;15;46.3931
IWB46962;12;120.3961
IWB46972;14;36.446
IWB46984;4;68.9613
IWB46986;12;73.254
IWB47000;3;53.9872
IWB47024;8;19.5443
IWB47031;3;84.7982
IWB47068;9;62.262
IWB47073;16;27.3067
IWB47075;13;117.0497
IWB47076;6;26.0571
IWB47087;12;195.5728
IWB47097;17;85.281
IWB47141;13;115.1838
IWB47164;12;76.1791
IWB47168;10;47.2706
IWB47171;10;113.7512
IWB47179;18;3.4509
IWB47181;18;3.4509
IWB47196;5;132.0092
IWB47219;12;76.1791
IWB47227;16;69.5533
IWB47270;6;83.7631
IWB47303;8;31.2385
IWB47327;5;141.8599
IWB47344;10;115.8801
IWB47355;6;64.8268
IWB47364;12;167.4149
IWB47367;7;106.6018
IWB47390;1;79.8723
IWB47400;7;24.0826
IWB47404;1;38.6508
IWB47412;8;24.8738
IWB47447;3;76.3929
IWB47483;4;19.2391
IWB47487;9;111.2508
IWB47491;8;8.152
IWB47502;1;84.9826
IWB47523;1;2.3909
IWB47527;2;71.4097
IWB47559;9;38.4304
IWB47568;13;83.8486
IWB47570;12;39.702
IWB47578;2;86.4731
IWB47586;1;19.7538
IWB47589;4;14.1023
IWB47594;9;55.4801
IWB47595;6;44.4174
IWB47614;14;45.6627
IWB47615;12;22.4351
IWB47623;5;173.842
IWB47624;5;173.842
IWB47646;5;102.9528
IWB47664;9;181.5993
IWB47668;2;119.7308
IWB47668;9;257.8898
IWB47668;16;97.4005
IWB47674;8;19.5443
IWB47676;5;63.2295
IWB47685;7;32.0377
IWB47726;8;35.9366
IWB47735;6;61.2588
IWB47738;10;59.7587
IWB47754;19;114.3634
IWB47762;14;39.8227
IWB47763;13;77.9525
IWB47820;13;54.4587
IWB47867;21;1.3859
IWB47886;8;50.1376
IWB47888;6;82.759
IWB47902;19;66.66
IWB47905;3;76.1529
IWB47912;12;133.0371
IWB47916;15;91.5308
IWB47933;1;26.1623
IWB47959;9;199.1825
IWB47961;13;26.8705
IWB47967;12;137.0919
IWB47970;15;14.6747
IWB47986;8;101.6911
IWB47995;2;18.7275
IWB48012;9;163.9052
IWB48013;3;108.6248
IWB48017;9;270.4606
IWB48018;8;16.1833
IWB48035;7;168.621
IWB48036;7;168.621
IWB48037;7;168.621
IWB48050;13;95.7429
IWB48060;7;113.8202
IWB48095;5;163.2692
IWB48107;12;112.4343
IWB48151;5;30.1738
IWB48157;1;56.3626
IWB48161;10;47.2706
IWB48173;17;42.7554
IWB48174;6;25.3231
IWB48181;5;73.4193
IWB48196;11;40.3862
IWB48199;9;270.4606
IWB48223;12;73.4799
IWB48232;6;46.9864
IWB48240;9;93.6835
IWB48254;8;37.0043
IWB48264;19;114.3634
IWB48288;21;27.7465
IWB48340;4;19.2391
IWB48351;9;110.3635
IWB48352;9;110.3635
IWB48353;5;175.2986
IWB48360;11;35.2379
IWB48375;12;76.1791
IWB48388;9;273.0434
IWB48396;12;96.0506
IWB48407;12;76.1791
IWB48415;10;82.2626
IWB48426;7;78.3216
IWB48440;9;241.9916
IWB48454;14;73.1119
IWB48460;2;49.5406
IWB48466;7;177.6467
IWB48469;8;47.0643
IWB48474;9;194.1278
IWB48486;9;146.3802
IWB48530;9;270.4606
IWB48531;9;265.39
IWB48538;14;49.714
IWB48589;1;31.2932
IWB48604;20;82.9666
IWB48605;16;74.0792
IWB48611;21;6.6018
IWB48622;11;74.0068
IWB48626;1;39.2717
IWB48628;10;22.0763
IWB48659;9;180.3317
IWB48662;7;80.0918
IWB48667;6;27.9533
IWB48671;12;138.2916
IWB48677;3;1.9324
IWB48693;10;47.2706
IWB48706;14;48.3572
IWB48720;3;71.6061
IWB48721;8;91.7333
IWB48747;1;4.2945
IWB48788;5;155.2454
IWB48828;3;55.6038
IWB48842;13;115.1838
IWB48847;1;32.6169
IWB48854;6;138.4516
IWB48875;8;37.0043
IWB48878;12;108.8149
IWB48882;21;9.4486
IWB48887;11;58.1944
IWB48914;15;91.5308
IWB48917;16;34.4631
IWB48920;5;99.3239
IWB48927;9;62.262
IWB48982;10;128.5191
IWB48989;9;55.4801
IWB48999;13;67.7618
IWB49000;13;67.7618
IWB49001;13;67.7618
IWB49008;2;83.5217
IWB49012;6;51.314
IWB49021;2;36.3516
IWB49046;19;114.3634
IWB49048;5;83.5275
IWB49052;11;39.191
IWB49069;12;40.2689
IWB49080;14;108.0156
IWB49081;14;99.2688
IWB49083;8;8.152
IWB49084;7;93.0129
IWB49127;7;120.2596
IWB49134;10;147.9679
IWB49134;17;91.1644
IWB49175;10;107.0629
IWB49180;18;8.0494
IWB49181;14;98.2835
IWB49185;19;66.66
IWB49186;4;70.7782
IWB49192;15;91.5308
IWB49199;12;31.8552
IWB49205;19;85.7218
IWB49242;9;103.7401
IWB49250;10;86.2689
IWB49259;5;43.2454
IWB49277;9;71.9171
IWB49283;2;74.34
IWB49291;1;28.7636
IWB49303;20;82.9666
IWB49305;13;96.9251
IWB49305;20;78.3277
IWB49340;12;116.0208
IWB49347;14;16.4361
IWB49391;4;74.8448
IWB49399;12;18.3843
IWB49479;19;50.3782
IWB49483;20;90.003
IWB49534;8;31.4056
IWB49539;3;69.5853
IWB49552;8;51.976
IWB49555;12;144.039
IWB49635;3;62.544
IWB49647;16;21.7142
IWB49648;12;72.7364
IWB49698;1;39.2717
IWB49729;17;4.4217
IWB49731;1;61.0266
IWB49734;13;43.8601
IWB49741;2;132.6241
IWB49744;16;60.9627
IWB49747;20;78.3277
IWB49750;14;58.0363
IWB49756;9;121.0275
IWB49768;5;73.2749
IWB49782;6;57.7162
IWB49784;7;189.7622
IWB49787;7;176.0196
IWB49801;18;16.4055
IWB49801;19;66.8478
IWB49816;14;36.446
IWB49828;9;209.7038
IWB49829;9;209.7038
IWB49840;3;15.2444
IWB49859;14;18.6266
IWB49874;9;129.6949
IWB49893;4;35.1774
IWB49894;2;64.3664
IWB49923;13;57.7071
IWB49929;6;85.6033
IWB49934;7;176.0196
IWB49945;9;81.942
IWB49946;8;24.8738
IWB49948;15;91.5308
IWB49960;14;75.8519
IWB49970;3;100.1374
IWB49982;10;61.3722
IWB49991;10;69.2841
IWB50004;2;55.5333
IWB50013;7;105.8704
IWB50023;3;76.1529
IWB50044;12;130.3668
IWB50050;8;19.5443
IWB50059;11;9.5619
IWB50071;3;74.5363
IWB50075;9;134.4591
IWB50095;16;28.0202
IWB50119;13;44.5249
IWB50142;14;8.9514
IWB50183;5;98.175
IWB50201;12;121.5792
IWB50218;10;104.6156
IWB50222;12;132.6592
IWB50247;19;12.6978
IWB50267;2;34.3981
IWB50288;11;21.1745
IWB50363;11;64.2583
IWB50374;14;64.3652
IWB50378;11;40.3862
IWB50422;2;35.1109
IWB50438;9;87.0231
IWB50452;3;140.9894
IWB50458;3;86.8759
IWB50460;17;85.281
IWB50473;8;92.0397
IWB50475;3;15.2444
IWB50513;10;117.9083
IWB50518;9;116.0044
IWB50524;10;123.4484
IWB50538;6;108.0669
IWB50540;5;7.691
IWB50548;3;1.9324
IWB50555;9;30.7824
IWB50557;7;80.7913
IWB50566;7;166.8826
IWB50567;7;160.2737
IWB50622;20;86.225
IWB50649;12;30.7953
IWB50683;3;1.9324
IWB50693;8;60.2626
IWB50704;3;154.4278
IWB50713;7;93.5853
IWB50741;17;21.0513
IWB50753;11;57.5035
IWB50771;21;83.7265
IWB50788;1;59.7541
IWB50793;9;271.5697
IWB50811;12;93.7952
IWB50826;11;44.7122
IWB50827;11;44.7122
IWB50829;11;44.7122
IWB50882;1;39.2717
IWB50896;14;36.446
IWB50897;9;126.6896
IWB50943;14;35.4228
IWB50957;12;107.3524
IWB50978;21;7.6038
IWB51020;2;56.0665
IWB51030;2;67.6716
IWB51061;13;69.8317
IWB51093;10;120.6448
IWB51108;6;61.2588
IWB51122;5;136.7933
IWB51136;13;51.2368
IWB51162;2;55.5333
IWB51198;8;19.5443
IWB51207;20;86.2844
IWB51217;4;94.1363
IWB51269;7;76.138
IWB51271;13;63.3614
IWB51276;10;9.6971
IWB51279;8;66.7712
IWB51313;13;66.5342
IWB51317;8;77.2119
IWB51416;14;66.5102
IWB51418;9;110.3635
IWB51419;9;110.3635
IWB51433;5;11.0185
IWB51439;15;68.1605
IWB51485;1;23.0889
IWB51486;4;51.4106
IWB51488;5;126.2707
IWB51494;12;108.8971
IWB51498;19;95.4969
IWB51504;2;56.8163
IWB51518;5;41.7888
IWB51545;3;107.0208
IWB51549;8;16.485
IWB51551;4;51.4106
IWB51629;13;66.5342
IWB51634;2;38.0359
IWB51652;1;40.5749
IWB51658;11;34.7993
IWB51667;1;28.2865
IWB51724;1;46.7166
IWB51732;8;19.5443
IWB51733;1;89.2105
IWB51736;2;56.5681
IWB51747;10;111.8319
IWB51782;8;24.7113
IWB51788;4;148.2247
IWB51874;5;55.6327
IWB51909;12;66.5083
IWB51950;2;55.8501
IWB51957;2;104.5724
IWB51957;9;145.1759
IWB51968;4;30.6019
IWB51971;8;26.3872
IWB51978;14;35.4228
IWB51982;5;136.1089
IWB51986;3;84.7982
IWB52004;3;84.7982
IWB52033;1;91.2936
IWB52068;2;60.5385
IWB52079;10;35.8133
IWB52089;3;176.9219
IWB52095;9;112.323
IWB52104;13;96.9251
IWB52165;15;51.4289
IWB52198;15;91.5308
IWB52230;12;42.2614
IWB52254;11;54.4496
IWB52255;3;76.6392
IWB52256;3;76.6392
IWB52270;14;36.446
IWB52276;1;91.2936
IWB52303;2;26.2619
IWB52304;2;26.2619
IWB52305;1;37.0911
IWB52332;3;34.1517
IWB52348;9;171.8491
IWB52349;9;171.8491
IWB52353;8;29.2376
IWB52359;21;21.2008
IWB52367;7;80.7436
IWB52375;4;19.7005
IWB52379;1;74.5105
IWB52411;9;121.0275
IWB52413;8;25.9137
IWB52433;9;178.0341
IWB52443;8;25.352
IWB52454;5;39.717
IWB52471;2;56.0665
IWB52485;1;29.877
IWB52488;5;91.9531
IWB52493;5;91.9531
IWB52511;2;83.5217
IWB52523;7;140.15
IWB52548;2;56.8163
IWB52559;9;178.0341
IWB52564;3;84.7982
IWB52605;5;30.1738
IWB52612;12;76.1791
IWB52625;4;6.9774
IWB52657;5;136.7933
IWB52660;13;96.8647
IWB52661;13;96.8647
IWB52667;13;41.9904
IWB52668;6;142.876
IWB52671;8;19.5443
IWB52694;4;4.5755
IWB52695;14;36.446
IWB52696;14;36.446
IWB52737;7;72.5924
IWB52769;3;75.8624
IWB52780;12;71.7052
IWB52781;10;128.7873
IWB52791;10;34.5268
IWB52831;7;183.6302
IWB52845;13;67.369
IWB52856;15;91.5308
IWB52864;5;89.1906
IWB52887;10;68.7854
IWB52903;1;25.3465
IWB52913;13;56.7024
IWB52916;9;199.1825
IWB52925;13;116.8268
IWB52934;12;64.109
IWB52937;17;48.6571
IWB52940;3;108.7069
IWB52947;2;55.5333
IWB52948;2;55.5333
IWB52956;8;28.4252
IWB52991;9;199.1825
IWB53006;6;92.9076
IWB53035;12;105.2736
IWB53084;8;26.4429
IWB53096;7;141.6658
IWB53136;13;31.9281
IWB53141;6;26.0571
IWB53143;8;14.9902
IWB53144;3;74.9657
IWB53155;11;62.0488
IWB53190;11;13.3231
IWB53197;13;115.4822
IWB53205;15;4.752
IWB53206;14;21.1847
IWB53239;16;60.9627
IWB53240;16;60.9627
IWB53301;7;176.0196
IWB53314;8;8.152
IWB53367;9;92.2046
IWB53382;7;103.9306
IWB53386;12;129.9724
IWB53393;4;150.7028
IWB53433;6;138.4516
IWB53442;1;29.5897
IWB53449;16;40.2574
IWB53456;2;53.7064
IWB53488;6;46.9864
IWB53495;19;92.3037
IWB53511;6;2.1102
IWB53511;13;8.5741
IWB53513;7;118.6802
IWB53514;7;118.8021
IWB53529;1;87.3121
IWB53542;5;55.2874
IWB53549;20;84.9261
IWB53563;7;127.0593
IWB53576;7;183.6302
IWB53594;16;54.1522
IWB53598;1;39.2717
IWB53601;6;139.9808
IWB53609;13;52.1018
IWB53613;13;82.9875
IWB53633;1;77.6096
IWB53637;5;57.265
IWB53638;5;57.265
IWB53640;5;57.265
IWB53661;16;27.3067
IWB53662;2;35.1109
IWB53682;13;75.0366
IWB53683;7;86.547
IWB53703;13;59.2859
IWB53716;19;114.3634
IWB53725;5;54.9295
IWB53728;13;67.7618
IWB53750;6;7.2431
IWB53751;13;6.2927
IWB53764;7;118.3463
IWB53773;9;149.75
IWB53773;16;60.9627
IWB53807;13;23.9961
IWB53808;13;24.1056
IWB53819;21;42.7575
IWB53823;13;43.8601
IWB53851;14;104.3016
IWB53852;14;104.1538
IWB53853;1;28.9689
IWB53890;6;112.0682
IWB53899;13;77.216
IWB53908;20;82.9666
IWB53914;3;95.2875
IWB53923;6;61.2588
IWB53996;9;143.5016
IWB54009;13;51.2368
IWB54020;16;60.9627
IWB54031;1;20.5132
IWB54037;7;64.1974
IWB54038;7;183.6302
IWB54057;3;119.392
IWB54062;16;97.4005
IWB54065;5;51.5141
IWB54068;2;57.2756
IWB54088;9;138.9803
IWB54104;20;71.707
IWB54142;10;47.2706
IWB54146;5;7.691
IWB54157;11;36.1261
IWB54196;1;82.1196
IWB54219;10;37.1376
IWB54249;10;142.2267
IWB54259;10;99.8592
IWB54260;10;99.8592
IWB54273;2;89.414
IWB54284;14;33.7326
IWB54292;19;93.0626
IWB54330;7;32.0377
IWB54331;7;32.0377
IWB54349;18;20.218
IWB54357;9;148.477
IWB54368;12;29.8751
IWB54370;14;18.8161
IWB54389;9;266.5309
IWB54390;9;259.654
IWB54401;13;113.5181
IWB54406;2;111.2514
IWB54418;14;8.9514
IWB54421;7;32.0377
IWB54431;13;96.9251
IWB54440;10;107.0629
IWB54444;13;45.3709
IWB54457;10;141.3802
IWB54476;9;198.9923
IWB54478;9;199.1825
IWB54498;13;42.1113
IWB54512;14;39.8227
IWB54533;16;74.0792
IWB54568;10;68.7854
IWB54572;4;51.4106
IWB54573;12;127.0432
IWB54579;15;45.4427
IWB54585;20;43.183
IWB54593;10;114.0948
IWB54609;12;190.421
IWB54628;5;98.5831
